State,Age grouping,Capacity,Ownership,Age,Avg daily generation,Unnamed: 9,Actual avg PLF,Target PLF,PLF Diff,Coeff of variation,Daily actual coal consumption - calc (tons/MW),Annual actual coal consumption (tons),Daily target coal consumption at 85%(tons/MW),Daily target generation,Annual target coal consumption (tons),Import share,Imported coal,Target SHR,Actual SHR,Efficiency,Target coal used,Actual coal used,GCV,Wtd GCV,BCCL,CCL,ECL,MCL,NCL,NEC,SECL,WCL,Total,Auxiliary consumption (%),"Actual aux, MU","Targeted aux, MU", VC,VC  - ACTUAL,VC - TARGET,Diff,Diff Test,Variation,TOTAL VC - ACTUAL,TOTAL VC - TARGET,INR/Mcal,Fixed cost for FY 2018-19 (INR crore),Unnamed: 53,Actual coal cost (INR crore),Target coal cost (INR crore),Sox control cost (INR crore),Nox control cost (INR crore),Unnamed: 61,wtd PLF,ramp up (%/min),ramp down (%/min),wtd ramp up,wtd ramp down,Unnamed: 68,Actual energy,Target energy,Actual energy-coal cost,Target energy-coal cost,Actual energy-transport cost,Target energy-transport cost,Actual SHR.1,Reallocated SHR,Actual INR/Mcal,Reallocated INR/Mcal,Actual PLF,Reallocated PLF,Actual - pvt,Reallocated-pvt,Actual-cons,Reallocated cons,Actual age,Reallocated age,Actual capacity,Reallocated capacity,Actual aux,Reallocated aux
Chhattisgarh, 5-10 years,660.0,CENTRAL SECTOR,8.11864020077572,13.895446735938165,,0.8772377989859953,0.85,-0.02723779898599543,0.15,12.47478904699142,3005176.681420233,12.095821378359572,13.464,2913883.3700468205,0.0029815102260802168,8959.965006832235,2588.539531020641,2579.5354991244817,0.3322340283902621,3029192.8085983503,3115243.548455765,4199.473567201816,2771652.5543531985,0.0,0.0,0.0,0.0,2381.6419278574053,0.0,3002795.0394923757,0.0,3005176.681420233,0.05459535983889759,0.7586269146707793,0.7350719248709172,1.34722083533537,1.5521907904218566,1.5531137036912128,-0.0009229132693563032,-0.019960403852917172,0.013068414970178369,787.2652679293111,763.2559860871949,0.43306930504238034,,,966.1518229211014,939.4643174712745,,,,578.976947330757,0.5133333333333333,0.58,338.8,382.8,,566.557848688377,550.908118163832,504.33545823111393,490.4044641877658,62.22239045726311,60.50365397606612,3673819.8659080477,3572339.8651803466,11378160.74943886,11024874.496062877,-1315337.9689920868,-1234198.4292000001,0.0,0.0,9056267.089743918,8775074.484000001,836013.8753071317,809381.2424804922,-5520021.797638382,-5348627.856000002,2144671.667358538,2078080.674774777
Chhattisgarh, 5-10 years,685.0,PVT SECTOR,5.2539356605065,6.64397239691519,,0.40413457402160524,0.85,0.44586542597839474,0.15,4.781673830781344,1195537.9995411055,10.985133262046542,13.974,2746557.9438431864,0.0013611142179564709,1627.2637692826356,2543.142765132397,2690.5330340365863,0.3381642634424529,3125620.507225407,1572211.3089304958,4150.000000000001,2842750.0000000005,0.0,0.0,0.0,0.0,0.0,0.0,1195537.9995411055,0.0,1195537.9995411055,0.09468566155999276,0.6290889217882456,1.323137434639339,,1.8894178249039755,1.874310322341296,0.015107502562679453,0.32673910146548724,0.16493524872861068,458.1932554339066,955.9938542205003,0.5646400256601343,,,487.05649539189244,968.2882711292951,,,,276.8321832047996,0.45,0.41,308.25,280.84999999999997,,368.40937503433247,732.4129340124924,253.59602349719984,504.159286408431,114.81335153713259,228.25364760406129,1832272.2891405749,3642632.3924959116,7093190.57784867,14918822.537685294,-289564.8128235245,-1280948.3697,-2451920.8068361282,-5157026.445599999,4330165.823868896,9107463.669000002,258468.90744221047,543627.2604435316,-2739319.7852067286,-5761501.161000001,1778462.061807929,3740567.745772535
Gujarat, 0-5 years,250.0,STATE SECTOR,4.67351129363449,3.65628102047162,,0.6093801700786033,0.85,0.24061982992139663,0.15,10.774120040580504,983138.4537029711,14.121935920225871,5.1,,0.9999135685093037,983053.4795808567,3166.5351544953382,3246.07714041625,0.2715902265538123,,1043862.2017865337,4150.0,1037500.0,0.0,0.0,0.0,0.0,0.0,0.0,983138.4537029711,0.0,983138.4537029711,0.09489972229661067,0.346980053481125,,3.80889254385964,3.5201792240039094,,,0.1763310237629979,0.05009149038793431,469.7829037165163,0.0,1.260480230283839,318.06,,546.0250462143994,0.0,87.5,20.0,,152.34504251965083,1.01,0.91,252.5,227.5,,546.0435824243813,,546.0116306439033,,0.031951780477939624,,1216528.4495477993,,8714003.997544672,,-240281.2299833305,,0.0,,2382957.3892657454,,126525.6572677675,,-550178.8865554672,,980927.8783134936,
Gujarat, 0-5 years,800.0,STATE SECTOR,0.536618754277891,1.76293333333333,,0.09181944444444427,0.85,0.7581805555555557,0.15,1.4185237744505705,414208.9421395666,11.126554849041753,16.32,3248954.015920192,0.10571332468406133,43787.40438744158,2424.166356491594,2674.799012558261,0.35476113167606455,3311967.2693642345,394757.605319034,4360.029244830394,3488023.3958643153,0.0,0.0,0.0,0.0,0.0,0.0,382108.0844845572,32100.857655009368,414208.9421395666,0.09249685616044483,0.16306579095378654,1.5095486925384596,3.29682242990654,2.6655423152910416,2.6398524680442086,0.025689847246832986,0.5556098747222223,0.19880383231414925,171.51982906485335,1572.5073181645744,1.034324812556965,,,131.091250115835,1099.8393034956218,,,,73.45555555555542,,,,,,178.02330164000267,1493.59338558997,81.62860458618175,684.8538520614886,96.39469705382093,808.7395335284814,483337.9647686185,4055145.481139139,3447743.758116595,31916792.920395702,-17456.714565196227,-1495998.096,0.0,0.0,1148980.3409333313,10636453.920000002,7004.827964042867,64845.782997946495,-848887.6586666652,-7858406.4,460994.1659211565,4267560.573948697
Gujarat, 10-15 years,330.0,PVT SECTOR,10.466803559206,5.550327618842575,,0.7007989417730525,0.8,0.09920105822694764,0.15,10.923176269308861,1315696.5816382521,12.99905535273785,6.336,,1.0,1315696.5816382521,3153.2876808658452,3186.080693725197,0.27273135606197874,,1971120.7645054534,3274.16217590389,1080473.5180482836,0.0,0.0,0.0,1302248.824339773,0.0,0.0,13447.757298479193,0.0,1315696.5816382524,0.07316541896110036,0.40609204560398354,,2.58188729508196,4.084865828336211,,,0.07269651948987177,0.017792834952931373,827.5160134981752,0.0,1.5976606285716104,,,1031.0932719128027,0.0,115.5,26.4,,231.2636507851073,0.78,0.96,257.4,316.8,,1031.0932719128027,,1031.0932719128027,,0.0,,1812359.8020724868,,16766611.453075122,,-420052.1710397395,,-2048317.3258991865,,3617389.948451126,,429715.2420663706,,-1102444.9239478442,,1148040.080972468,
Gujarat, 20-25 years,210.0,STATE SECTOR,21.8001368925393,3.78568236497342,,0.7511274533677421,0.7,-0.051127453367742104,0.25,13.468184683012586,1032336.3559529147,14.84382808607118,3.528,,0.10266511922929977,106037.41115359214,3181.7174555874244,3164.8161919747063,0.2702943988905375,,1005633.6755928106,4348.112036560027,913103.5276776057,0.0,0.0,0.0,0.0,0.0,0.0,905909.4211445693,126426.93480834557,1032336.3559529148,0.09734056795258197,0.3680854698929536,,3.71807565789471,3.2751794106045695,,,-0.037467220376948766,0.01150104209399788,452.3980837729993,0.0,1.0518573337102928,90.875,,333.3078445128391,0.0,31.5,16.8,,157.73676520722583,1.305,1.3199999999999998,274.05,277.2,,459.80332897187077,,206.88116724835797,,252.9221617235128,,1227982.7805626825,,7526261.372821709,,-306811.87486413686,,0.0,,2467293.8744360544,,610842.6668570976,,-478506.46525027533,,1040593.819148055,
Gujarat, 25-30 years,210.0,STATE SECTOR,28.8432580424366,2.43891557550717,,0.48391182053713694,0.65,0.16608817946286308,0.25,9.973424281173527,764462.9711519509,15.066918948494179,3.276,,0.09961691377453823,76153.44188107118,3251.372008338971,3306.275977129825,0.26450372267286276,,678765.790827166,4336.19482828966,910600.9139408286,0.0,0.0,0.0,0.0,0.0,0.0,635299.5923321309,129163.37881981987,764462.9711519508,0.10218427974471911,0.24921883144137727,,3.98913377192983,3.3886734435059696,,,0.12171273967397533,0.035917518079891936,301.66112812110924,0.0,1.0693898548636207,112.47,,224.52090803690305,0.0,31.5,16.8,,101.62148231279876,1.27,1.33,266.7,279.3,,314.7493145422623,,138.89260257171,,175.8567119705523,,826532.1176985797,,4931453.872552739,,-127278.47368626982,,0.0,,1589547.3733855574,,520878.96575252217,,-308276.4898285308,,704552.602113357,
Gujarat, 30-35 years,121.0,PVT SECTOR,31.6714579055441,2.37052140109594,,0.8162952483112742,0.6,-0.21629524831127422,0.25,14.26130985748736,629850.7498559292,14.73025417915811,1.7424,,0.24296768320436962,153033.37745703006,3404.219832468703,3332.718852680147,0.25262763344408856,,672795.7764586285,,0.0,,,,,,,,,0.0,0.09,0.2133469260986346,,3.46250913520098,3.2593359832819138,,,-0.158505483867468,0.048631219573707314,282.01088811321273,0.0,0.9783626540408334,84.86249868195627,,243.1469788117445,0.0,18.15,9.68,,98.77172504566418,,,,,,282.12091887183965,,167.68557149102014,,114.43534738081955,,809778.839821705,,4385164.557078996,,-208681.096298508,,-874827.6481546105,,1544971.914775172,,555914.0793000715,,-172644.83658967723,,603141.1473455883,
Gujarat, 30-35 years,210.0,STATE SECTOR,32.63312799452427,2.84068480701234,,0.5636279378992738,0.6,0.036372062100726174,0.25,11.202582667600524,858677.9614715801,15.186963079226555,3.024,,0.10418922195668055,89577.8454902581,3297.888062417675,3309.9116186327865,0.26077660721831986,,788069.9814470353,4354.07064069521,914354.8345459943,0.0,0.0,0.0,0.0,0.0,0.0,774190.4650838174,84487.49638776277,858677.9614715802,0.0949187120565134,0.26885488682004555,,3.872437144362625,3.3468427672673777,,,0.02665417454865416,0.00789422420168882,346.8172959881207,0.0,1.043091073133629,89.08500000000001,,261.47400694229225,0.0,31.5,16.8,,118.3618669588475,1.375,1.4125,288.75,296.625,,357.63091124439063,,162.57987737257426,,195.0510338718164,,963731.6073172659,,5597238.520382175,,-173450.26153741265,,0.0,,1851397.858519047,,688470.8637497134,,-359059.71892155276,,760064.594655289,
Gujarat, 35-40 years,121.0,PVT SECTOR,35.4223134839151,2.36703987492503,,0.8150963756628891,0.55,-0.265096375662889,0.25,14.363437933113484,634361.236315957,14.84906252960301,1.5972,,0.24296768320436962,154129.2799023477,3449.406943296903,3361.773716278371,0.24931822024397676,,677664.5215750397,,0.0,,,,,,,,,0.0,0.09,0.21303358874325268,,3.46250913520098,3.29008731693078,,,-0.19426792601327833,0.059046434729429866,284.2535272973495,0.0,0.9783626540408334,91.84983658035887,,244.90653305848943,0.0,18.15,9.68,,98.62666145520957,,,,,,284.16251142348256,,168.89904270450916,,115.26346871897341,,815638.8747828454,,4378724.174316723,,-208068.57689207362,,-873542.8104177827,,1542702.8527232013,,620837.917869213,,-172391.27738680242,,602255.32885508,
Gujarat, 35-40 years,210.0,STATE SECTOR,36.757015742642,2.7975166847273503,,0.5550628342712995,0.55,-0.0050628342712995544,0.25,11.214037955715057,859556.0093055591,15.317587223648184,2.772,,0.10371380360497007,88900.05712720858,3345.8181536112797,3344.1445264108147,0.2570390972824399,,787110.6226071812,4330.54709299732,909414.8895294372,0.0,0.0,0.0,0.0,0.0,0.0,775845.2157142429,83710.79359131635,859556.0093055592,0.08941960793821353,0.24830067344428575,,3.773620780215215,3.340114807908742,,,-0.003710146210693741,0.02721118076656416,340.3897441272172,0.0,1.0297495509966295,86.7225,,260.9726786558027,0.0,31.5,16.8,,116.56319519697291,1.145,1.31,240.45,275.09999999999997,,350.1564488630265,,160.48837466554093,,189.66807419748562,,955758.6748542375,,5441656.0409478955,,-175851.29615526285,,0.0,,1823263.3154125998,,756714.7656058015,,-353603.3114328523,,701956.9290566273,
Gujarat, 40-45 years,120.0,PVT SECTOR,41.5906913073237,2.32375633209739,,0.806859837533816,0.55,-0.2568598375338159,0.25,14.44943177471872,632885.1117326799,15.049653797159479,1.5840000000000003,,0.24296768320436962,153770.62933222787,3497.462404586636,3412.5519398612773,0.24589256452683533,,675321.4653022198,,0.0,,,,,,,,,0.0,0.09,0.2091380698887651,,3.46250913520098,3.341567738441457,,,-0.18823202614153098,0.05633045351022105,283.4221054837527,0.0,0.9783626540408334,87.67766473768484,,244.05975744862928,0.0,18.0,9.6,,96.82318050405792,,,,,,283.18000646167116,,168.31506649078872,,114.86493997088245,,812818.7658335472,,4298655.0984480865,,-202199.76444301807,,-857569.261325082,,1514493.0850283154,,715619.9887298575,,-167840.2723547303,,591242.5256506139,
Gujarat, 40-45 years,200.0,STATE SECTOR,41.2580424366872,3.347453370235,,0.6973861187989584,0.55,-0.14738611879895835,0.25,13.388873530867613,977387.7677533358,15.512236244182066,2.64,,0.09771524036769624,95505.68065846327,3388.113427931322,3339.3918217766077,0.2538285824316616,,961623.0281880567,4242.100637498096,848420.1274996193,0.0,0.0,0.0,0.0,0.0,0.0,833680.236792063,143707.5309612729,977387.7677533359,0.08018786327151965,0.26842513316019184,,3.59386831534019,3.3269234516822075,,,-0.10800749557825268,0.03246939230081108,406.47787207114675,0.0,1.0160237663156229,98.12,,317.69329935736323,0.0,30.0,16.0,,139.47722375979168,1.25,1.35,250.0,270.0,,414.46674374547496,,189.77271054748996,,224.69403319798496,,1145557.315734833,,6430734.079058971,,-252467.06528604432,,0.0,,2181680.9756037546,,1022524.4609053568,,-402966.4367088893,,758849.6621497214,
Gujarat, 5-10 years,250.0,STATE SECTOR,5.1772758384668,3.90736302676296,,0.65122717112716,0.85,0.19877282887283998,0.15,11.37230666222695,1037722.9829282092,14.137892662183434,5.1,,0.9999135685093037,1037633.290983865,3170.3841861394176,3236.092758707307,0.27126050015005393,,1112114.471503644,4150.0,1037500.0,0.0,0.0,0.0,0.0,0.0,0.0,1037722.9829282092,0.0,1037722.9829282092,0.09489972229661067,0.370807666151849,,3.80889254385964,3.5228859494509535,,,0.1456647044545946,0.041348118146514685,502.42959218313945,0.0,1.260480230283839,318.06,,581.726548445959,0.0,87.5,20.0,,162.80679278179,0.53,0.59,132.5,147.5,,581.7462966343048,,581.712255706873,,0.034040927431809496,,1296070.3926461989,,9312407.01806853,,-274415.2456000893,,0.0,,2546598.454833085,,149789.3045431376,,-587960.4514521565,,1048289.5877485881,
Gujarat, 5-10 years,330.0,PVT SECTOR,9.590691307323745,5.729239109592665,,0.7233887764637202,0.85,0.12661122353627974,0.15,11.209724560732157,1350211.3233401885,12.97130449715948,6.732,,1.0,1350211.3233401885,3130.0651527891855,3171.9191768870414,0.2747547098698989,,2025871.6169554475,3274.16217590389,1080473.5180482836,0.0,0.0,0.0,1336410.7902755449,0.0,0.0,13800.533064643609,0.0,1350211.3233401882,0.07316541896110036,0.41918217978166894,,2.58188729508196,4.076927099691238,,,0.09278323683185652,0.022758192738635163,852.5560873906173,0.0,1.5976606285716104,,,1059.7334428293948,0.0,115.5,26.4,,238.71829623302767,0.87,0.75,287.1,247.5,,1059.7334428293948,,1059.7334428293948,,0.0,,1862700.8293176983,,17307073.14396946,,-446952.68437872815,,-2114343.6096561593,,3733994.3496228075,,406867.81185288006,,-1137981.5766210624,,1185046.4662586884,
Gujarat, 5-10 years,500.0,STATE SECTOR,7.17590691307323,8.5571901336582,,0.71309917780485,0.85,0.13690082219514998,0.15,10.994482092023814,2006492.9817943461,12.899224301471595,10.2,2354108.435018566,0.09771524036769624,196064.9440121301,2750.8135604241347,2796.0690294981723,0.3126347828049098,2414199.8883598265,2058690.0618938487,4242.100637498096,2121050.3187490483,0.0,0.0,0.0,0.0,0.0,0.0,1711473.7869382487,295019.19485609775,2006492.9817943464,0.08018786327151965,0.6861827924261806,0.8179162053695004,3.16422149122807,2.838301692989068,2.8336630074089793,0.0046386855800886195,0.10032366052104981,0.03371205223789779,886.5078843910867,1054.9727376583628,1.0160237663156229,,,680.1335023659266,797.5839859891753,,,,356.549588902425,0.76,0.79,380.0,395.0,,887.310870603911,1040.538274509277,406.27478936202516,476.43332489734786,481.03608124188565,564.1049496119291,2452465.6670055245,2875975.5774234324,16439068.189212684,19595041.46932946,-658071.4931881599,-934998.8099999999,0.0,0.0,5577093.047875863,6647783.7,454677.763990104,541966.8279260774,-2575286.370724436,-3069690.0000000005,1939868.9462316795,2312285.100892614
Gujarat, 5-10 years,600.0,PVT SECTOR,8.13141683778234,2.657258478556415,,0.18453183878863993,0.85,0.66546816121136,0.15,2.2600908109547397,494959.887599088,11.518948978336756,12.24,2522649.8262557494,1.0,494959.887599088,2868.9650912114994,3088.949699824932,0.2997597519463461,2990524.6013757577,698757.5903348527,,0.0,,,,,,,,,0.0,0.05281650386671227,0.14034710270752887,0.6464740073285582,2.175625,3.1281791148009006,3.105630692418024,0.022548422382876687,0.4876683778989089,0.14868864742836163,303.41303290642463,1387.4715681446764,1.2224735304310752,,,365.5200955041614,1564.3434189796587,,,,110.71910327318396,0.6799999999999999,0.5349999999999999,408.0,321.0,,366.11554537830705,1566.8918098982679,366.11554537830705,1566.8918098982679,0.0,0.0,841026.5501313857,3599403.603433947,6142079.226307707,28291959.678250115,-54065.9435875254,-1121998.5720000002,-980646.3608637651,-4517103.456,1731850.941219033,7977340.44,160604.00771376392,736959.0899383982,-959642.3269458638,-4420353.600000001,396767.43462670327,1827610.4635741566
Gujarat, 5-10 years,660.0,PVT SECTOR,8.624777549623541,9.286086221851964,,0.5862428170361088,0.85,0.26375718296389117,0.15,7.552369365152819,1819365.7800653141,11.222102178884326,13.464000000000002,2703404.414893234,1.0,1819365.7800653141,2817.1900939846682,2904.380622465661,0.3052692104920545,4228466.876859093,2997288.61867361,3274.16217590389,2160947.0360965673,0.0,0.0,0.0,1800770.011261984,0.0,0.0,18595.768803330062,0.0,1819365.7800653141,0.07316541896110036,0.6794203889307006,0.9850992008922553,2.3417274278025757,3.843725289444154,3.834788260274853,0.00893702916930188,0.19328653881959873,0.04792054301788285,1302.301746899094,1884.5530034764324,1.5976606285716104,,,1567.8816764281653,2211.9110232849916,,,,386.9202592438318,0.5439999999999999,0.642,359.03999999999996,423.71999999999997,,1567.8816764281655,2211.9110232849916,1567.8816764281655,2211.9110232849916,0.0,0.0,2755876.5071689202,3887891.361104481,28051713.393094085,40672492.16745855,-612690.8202080636,-1234198.4292000001,-3426978.118091625,-4968813.801600001,6052146.335531576,8775074.484000001,587947.2412204695,859840.1944903486,-3688934.895975581,-5348627.856000002,1920751.3340042033,2784918.785287245
Gujarat, 5-10 years,800.0,PVT SECTOR,7.6238193018480445,14.91176565354796,,0.7766544611222896,0.85,0.07334553887771038,0.15,9.44081234031879,2756717.2033730866,10.461290826386037,16.32,3054696.921304723,1.0,2756717.2033730866,2679.9383134570844,2704.1842362585353,0.3209032399656497,3724651.550536902,3430002.5206711097,,0.0,,,,,,,,,0.0,0.0777210351204392,1.15895786206716,1.2684072931655677,1.7424751657907003,3.035008354484181,3.0325231473970327,0.0024852070871485667,0.05374907780036372,0.018722814309051206,1651.8058355093567,1806.4133884414641,1.2224735304310752,,,1794.2343185630575,1948.3652260858537,,,,621.3235688978317,0.534,0.5800000000000001,427.2,464.0,,1797.1572128507232,1951.539207059628,1797.1572128507232,1951.539207059628,0.0,0.0,4128360.431146928,4483000.810751011,34467571.29098806,37722612.90433349,-1265285.9612159482,-1495998.096,-5503103.608554215,-6022804.608,9718646.338223135,10636453.920000002,844264.8644451225,921273.3027351123,-7180313.397496414,-7858406.4,3276424.870209792,3585843.227699959
Haryana, 10-15 years,300.0,STATE SECTOR,12.340862422997901,4.37138590285502,,0.6071369309520861,0.4925,-0.1146369309520861,0.25,10.696467828664119,1171263.2272387207,14.075494567248459,3.546,893028.0325217652,0.0,0.0,3071.573809954825,3033.6781421256765,0.2799868078095319,937317.0343467885,1140788.8424970263,4241.368844061327,1272410.653218398,152378.09797934783,979982.4418636248,18744.684859911904,0.0,20158.00253583643,0.0,0.0,0.0,1171263.2272387207,0.08748363783204353,0.3824247411494692,0.31021697975242635,3.47719200887902,3.177616208398762,3.1815005143512494,-0.0038843059524877876,-0.08400823574030775,0.0252240550501738,506.9725176103198,411.7784300719678,1.087798289910561,,,353.0741467528296,290.0996221303311,,,,182.14107928562584,0.965,0.835,289.5,250.5,,526.3318829061712,432.45500060109464,188.2587051100407,154.68076526543513,338.0731777961306,277.7742353356597,1358758.6056370311,1116409.5748352304,8991034.568362605,7293386.877280962,-287780.42881757964,-188337.55441499996,0.0,0.0,2849022.348177391,2311082.451,399052.0771044347,324026.08946611785,-789341.152478531,-640301.22,1081131.56991816,876997.0513072184
Haryana, 10-15 years,600.0,STATE SECTOR,10.17659137577,4.03379315761325,,0.28012452483425343,0.8,0.5198754751657466,0.15,4.5446325332039335,995274.5247716615,12.473480981827516,11.52,2571004.5506072715,0.0,0.0,2675.6642829404514,2847.520142616562,0.32141550996633006,2564444.45323891,955629.6718078452,4387.16196901765,2632297.18141059,99762.68749750292,217797.4603915499,96724.01138197916,205800.89798358726,375189.46751704224,0.0,0.0,0.0,995274.5247716615,0.06013305082269691,0.2425642889550046,0.6927327454774684,3.53689234184239,2.9384479960610435,2.9208327704442416,0.017615225616801844,0.38097514571096247,0.12365708720427944,432.63783684873925,1228.1517633163946,1.1162677565513563,,,295.76738342452813,793.6955582774426,,,,168.07471490055207,0.82,0.74,491.99999999999994,444.0,,467.99549722420795,1255.8719056169364,177.4615653375894,476.22038151258204,290.5339318866186,779.6515241043543,1177346.494913891,3159424.385296085,8513813.913345955,24314369.242417414,-121858.74987858172,-993881.0879999999,0.0,0.0,2628998.470818911,7508085.12,303956.6846705794,868061.6160985607,-1456764.0609404491,-4160332.8,685739.917704512,1958385.951705604
Haryana, 15-20 years,210.0,STATE SECTOR,19.1759069130732,0.616306777901371,,0.12228309085344663,0.75,0.6277169091465533,0.25,4.635761929442852,355331.15189179464,14.760705601471592,3.78,,0.0,0.0,3121.991943277892,3329.497075194759,0.2754651567412615,,173728.66365797902,4311.188053268278,905349.4911863384,148988.22374822508,176546.0000797279,1692.6896525373459,3756.73205112354,5186.069962898041,0.0,0.0,19161.43639728273,355331.15189179464,0.0967984497189824,0.05965754065215391,,3.81410654827974,3.285880462093189,,,0.4600035053607772,0.13999398659430945,73.91652960590282,0.0,1.0596768181789709,,,53.7690214021445,0.0,31.5,16.8,,25.679449079223794,0.76,0.48,159.6,100.8,,79.36734998977516,,28.217774027814187,,51.14957596196098,,210329.14048064532,,1234845.222774426,,-8127.46882135513,,0.0,,401673.9365031622,,87508.16846801568,,-77900.56041995539,,168654.4923554278,
Haryana, 15-20 years,250.0,STATE SECTOR,15.50444900752905,3.313841809639995,,0.5523069682733326,0.75,0.19769303172666747,0.25,10.29420371399084,939346.088901664,14.436096172313482,4.5,,0.0,0.0,3056.910341306639,3122.2619640361618,0.28132985721902604,,875926.3695776215,4311.188053268278,1077797.0133170695,393862.1889051801,466713.35683122475,4474.759379722118,9931.219203513669,13709.78736449808,0.0,0.0,50654.77721752538,939346.0889016641,0.0967984497189824,0.3207747497870987,,3.565116537180905,3.213377553137831,,,0.14487340750993646,0.045082143251557794,388.66759332084706,0.0,1.0596768181789709,,,271.0992113842739,0.0,87.5,20.0,,138.07674206833315,1.015,0.6,253.75,150.0,,400.16398719560004,,142.27181537759895,,257.89217181800115,,1060463.1185115995,,6639683.14870451,,-197566.69258611213,,0.0,,2159774.8594611045,,380312.1021610277,,-498650.34630557836,,906844.3317371185,
Haryana, 30-35 years,210.0,STATE SECTOR,31.1759069130732,0.263028027557501,,0.05218810070585337,0.6,0.5478118992941466,0.25,4.040609303022343,309712.7030766626,15.140805601471593,3.024,,0.0,0.0,3263.2640672778916,3444.354904201837,0.2635398123687195,,76701.846659251,4311.188053268278,905349.4911863384,129860.68138969426,153880.5100846208,1475.377221969218,3274.4318422228225,4520.26718738963,0.0,0.0,16701.43535076589,309712.70307666255,0.0967984497189824,0.025460705300207876,,3.9239052496799,3.3865073895664146,,,0.4014475160407366,0.11854322753807285,32.512242103009285,0.0,1.0596768181789709,,,23.739221541038184,0.0,,,,10.959501148229208,,,,,,35.040978158052205,,12.458251453587316,,22.58272670446489,,92861.09235767198,,527008.4881934213,,-1480.353656077417,,0.0,,171426.80727842217,,60717.916657560054,,-33246.479655240575,,71978.53415472085,
Haryana, 5-10 years,500.0,CENTRAL SECTOR,8.533880903490752,5.6122438363423965,,0.4676869863618664,0.85,0.3823130136381336,0.15,7.623002474966626,1391197.9516814093,12.942238127618069,10.2,2361958.458290298,0.04640486679017308,64558.35562653744,2749.6209998818126,2876.002671575787,0.31277213079199734,2169070.406804766,1247428.267312915,4719.459059717552,2359729.529858776,0.0,580479.807068176,297938.426116156,0.0,512779.7184970773,0.0,0.0,0.0,1391197.951681409,0.0656002746430463,0.368164737027805,0.6691228013590722,3.40206647723695,2.8651462600606465,2.852192138712015,0.012954121348632164,0.2801666226542971,0.09323369274630078,586.760995957129,1061.871133242483,1.0423810757152483,,,398.44365694735706,692.8272893200248,,,,233.84349318093322,0.9933333333333333,0.56,496.6666666666667,280.0,,613.669194015214,1067.068723056467,281.8047585888966,490.0116330285185,331.8644354263174,577.0570900279482,1653251.042042643,2874728.7553764354,11061275.216164736,20103368.722911805,-285797.27377500484,-934998.8099999999,0.0,0.0,3657743.440751221,6647783.7,351560.89761546237,644529.0357289523,-1689004.7825472446,-3069690.0000000005,1040817.9108260339,1891639.6008453567
Haryana, 5-10 years,600.0,STATE SECTOR,9.59069130732375,5.21907769103407,,0.36243595076625484,0.85,0.48756404923374513,0.15,5.6712977109556135,1242014.1986992792,12.45492259715948,12.24,2727628.0487779267,0.0,0.0,2654.6591317891853,2815.8337646212435,0.3239587296544464,2703331.95376349,1222672.0097248529,4387.16196901765,2632297.18141059,124494.97227985889,271791.884062349,120702.97440711643,256821.23980749876,468203.1281424563,0.0,0.0,0.0,1242014.1986992792,0.06013305082269691,0.3138390640425554,0.7360285420698102,3.53689234184239,2.930861845259712,2.9143414453944265,0.01652039986528564,0.3572966865594731,0.11627169914042479,558.3184420315739,1302.011184144414,1.1162677565513563,,,378.416987009842,836.6812396898001,,,,217.46157045975292,0.77,0.78,462.0,468.0,,598.772738032313,1323.8885513781174,227.05164473362836,502.0119553575946,371.7210932986847,821.876596020523,1506345.6562160093,3330535.346742712,11015501.917071676,25834017.320068505,-203993.81131041495,-1121998.5720000002,0.0,0.0,3401499.961126464,7977340.44,370629.0120566899,869214.7111293633,-1884817.7173400442,-4420353.600000001,887236.842967122,2080785.0736872044
Haryana, 5-10 years,660.0,PVT SECTOR,8.21492128678987,9.513219602556632,,0.6005820456159489,0.85,0.24941795438405112,0.15,7.738893157027451,1864299.3615279128,11.20911998175907,13.464,2700277.0036057597,0.0,0.0,2588.6029720438055,2671.0533645260866,0.33222557709896067,2821927.040141782,2057324.8228137118,4508.028280225856,2975298.664949065,408309.90060481615,994592.69968431,229532.74346535877,0.0,231864.01777342774,0.0,0.0,0.0,1864299.3615279126,0.06260287663213131,0.595554913153226,0.8428851309750159,3.33160932297447,2.7626417596367996,2.754190594407366,0.008451165229433677,0.18277846533172037,0.06310236737153563,959.2834539182221,1353.5084089531783,1.0559428059452731,,,636.7420326608437,873.3864189238815,,,,396.38415010652625,0.715,0.76,471.9,501.6,,979.3318832864823,1343.2993623921002,379.63698241806907,520.7285958170665,599.6949008684132,822.5707665750339,2604476.834226365,3572427.4175987747,18993721.514721304,26881694.858119436,-616482.2133465679,-1234198.4292000001,-3510800.4202937502,-4968813.801600001,6200179.040038869,8775074.484000001,578865.6706200867,818979.9071704312,-3779164.539994032,-5348627.856000002,1683659.9439003484,2382873.352212133
